b: 3	h: 7	v: 2073	approx: 10	i: 20
static_evaluation: 2073	parent: None	daughters: [1632, 9281, -2026]	depth: 0	interesting: 15	is_interesting: True	
static_evaluation: 6416	parent: -6229	daughters: []	depth: 6	interesting: 78	is_interesting: False	
static_evaluation: -2459	parent: 7923	daughters: [4966, 3034, 2527]	depth: 5	interesting: 38	is_interesting: True	
static_evaluation: 4966	parent: -2459	daughters: []	depth: 6	interesting: 90	is_interesting: False	
static_evaluation: 3034	parent: -2459	daughters: []	depth: 6	interesting: 48	is_interesting: False	
static_evaluation: 2527	parent: -2459	daughters: []	depth: 6	interesting: 59	is_interesting: False	
static_evaluation: -7535	parent: 7923	daughters: [9950, 8967, 7799]	depth: 5	interesting: 44	is_interesting: True	
static_evaluation: 9950	parent: -7535	daughters: []	depth: 6	interesting: 30	is_interesting: False	
static_evaluation: 8967	parent: -7535	daughters: []	depth: 6	interesting: 67	is_interesting: False	
static_evaluation: 7799	parent: -7535	daughters: []	depth: 6	interesting: 56	is_interesting: False	
static_evaluation: 4562	parent: -3935	daughters: [-1073, 5571, -4044]	depth: 4	interesting: 25	is_interesting: True	
static_evaluation: -1073	parent: 4562	daughters: [2976, 2104, 1246]	depth: 5	interesting: 14	is_interesting: True	
static_evaluation: 2976	parent: -1073	daughters: []	depth: 6	interesting: 53	is_interesting: False	
static_evaluation: 2104	parent: -1073	daughters: []	depth: 6	interesting: 46	is_interesting: False	
static_evaluation: 1246	parent: -1073	daughters: []	depth: 6	interesting: 59	is_interesting: False	
static_evaluation: 5571	parent: 4562	daughters: [-5385, 7176, 7966, 7762, 4601, 4251, -5385]	depth: 5	interesting: 8	is_interesting: True	
static_evaluation: -5385	parent: 5571	daughters: []	depth: 6	interesting: 95	is_interesting: False	
static_evaluation: 7176	parent: 5571	daughters: []	depth: 6	interesting: 98	is_interesting: False	
static_evaluation: 7966	parent: 5571	daughters: []	depth: 6	interesting: 64	is_interesting: False	
static_evaluation: 7762	parent: 5571	daughters: []	depth: 6	interesting: 71	is_interesting: False	
static_evaluation: 4601	parent: 5571	daughters: []	depth: 6	interesting: 34	is_interesting: False	
static_evaluation: 4251	parent: 5571	daughters: []	depth: 6	interesting: 80	is_interesting: False	
static_evaluation: -5385	parent: 5571	daughters: []	depth: 6	interesting: 76	is_interesting: False	
static_evaluation: -4044	parent: 4562	daughters: [4370, 6916, 6526]	depth: 5	interesting: 39	is_interesting: True	
static_evaluation: 4370	parent: -4044	daughters: []	depth: 6	interesting: 26	is_interesting: False	
static_evaluation: 6916	parent: -4044	daughters: []	depth: 6	interesting: 80	is_interesting: False	
static_evaluation: 6526	parent: -4044	daughters: [-5256, 6059, -6178]	depth: 6	interesting: 6	is_interesting: True	
static_evaluation: -5256	parent: 6526	daughters: []	depth: 7	interesting: 64	is_interesting: False	
static_evaluation: 6059	parent: 6526	daughters: []	depth: 7	interesting: 77	is_interesting: False	
static_evaluation: -6178	parent: 6526	daughters: []	depth: 7	interesting: 46	is_interesting: False	
static_evaluation: -576	parent: 1632	daughters: [1245, 7049, 6822, 9001, 6086, 2025, 8817, 1213]	depth: 2	interesting: 18	is_interesting: True	
static_evaluation: 1245	parent: -576	daughters: [4933, 9576, -972]	depth: 3	interesting: 85	is_interesting: True	
static_evaluation: 4933	parent: 1245	daughters: [-209, 361, -4085]	depth: 4	interesting: 95	is_interesting: True	
static_evaluation: -209	parent: 4933	daughters: [6359, 7536, 301]	depth: 5	interesting: 97	is_interesting: False	
static_evaluation: 6359	parent: -209	daughters: []	depth: 6	interesting: 82	is_interesting: False	
static_evaluation: 7536	parent: -209	daughters: []	depth: 6	interesting: 98	is_interesting: False	
static_evaluation: 301	parent: -209	daughters: []	depth: 6	interesting: 25	is_interesting: False	
static_evaluation: 361	parent: 4933	daughters: [-1, 4647, 7445, 1845, -1]	depth: 5	interesting: 10	is_interesting: True	
static_evaluation: -1	parent: 361	daughters: []	depth: 6	interesting: 80	is_interesting: False	
static_evaluation: 4647	parent: 361	daughters: []	depth: 6	interesting: 22	is_interesting: False	
static_evaluation: 7445	parent: 361	daughters: []	depth: 6	interesting: 34	is_interesting: False	
static_evaluation: 1845	parent: 361	daughters: []	depth: 6	interesting: 31	is_interesting: False	
static_evaluation: -1	parent: 361	daughters: []	depth: 6	interesting: 48	is_interesting: False	
static_evaluation: -4085	parent: 4933	daughters: [4930, 8148, 4589, 8169, 9665, 4356]	depth: 5	interesting: 3	is_interesting: True	
static_evaluation: 4930	parent: -4085	daughters: [2361, -3043, -4725]	depth: 6	interesting: 7	is_interesting: True	
static_evaluation: 2361	parent: 4930	daughters: []	depth: 7	interesting: 38	is_interesting: False	
static_evaluation: -3043	parent: 4930	daughters: []	depth: 7	interesting: 36	is_interesting: False	
static_evaluation: -4725	parent: 4930	daughters: []	depth: 7	interesting: 90	is_interesting: False	
static_evaluation: 8148	parent: -4085	daughters: [3197, 3457, -8014]	depth: 6	interesting: 8	is_interesting: True	
static_evaluation: 3197	parent: 8148	daughters: []	depth: 7	interesting: 68	is_interesting: False	
static_evaluation: 3457	parent: 8148	daughters: []	depth: 7	interesting: 30	is_interesting: False	
static_evaluation: -8014	parent: 8148	daughters: []	depth: 7	interesting: 73	is_interesting: False	
static_evaluation: 4589	parent: -4085	daughters: [-4355, -2100, 564]	depth: 6	interesting: 4	is_interesting: True	
static_evaluation: -4355	parent: 4589	daughters: []	depth: 7	interesting: 89	is_interesting: False	
static_evaluation: -2100	parent: 4589	daughters: [2561, 3403, 2795]	depth: 7	interesting: 4	is_interesting: True	
static_evaluation: 2561	parent: -2100	daughters: []	depth: 8	interesting: 50	is_interesting: False	
static_evaluation: 3403	parent: -2100	daughters: []	depth: 8	interesting: 38	is_interesting: False	
static_evaluation: 2795	parent: -2100	daughters: [4297, 6374, -2168]	depth: 8	interesting: 15	is_interesting: False	
static_evaluation: 4297	parent: 2795	daughters: [4316, -3514, -3997]	depth: 9	interesting: 13	is_interesting: False	
static_evaluation: 4316	parent: 4297	daughters: [-4350, -2025, 6132, 279]	depth: 10	interesting: 2	is_interesting: False	
static_evaluation: -4350	parent: 4316	daughters: []	depth: 11	interesting: 76	is_interesting: False	
static_evaluation: -2025	parent: 4316	daughters: []	depth: 11	interesting: 30	is_interesting: False	
static_evaluation: 6132	parent: 4316	daughters: []	depth: 11	interesting: 41	is_interesting: False	
static_evaluation: 279	parent: 4316	daughters: [-240, 8006, 9243]	depth: 11	interesting: 3	is_interesting: False	
static_evaluation: -240	parent: 279	daughters: []	depth: 12	interesting: 61	is_interesting: False	
static_evaluation: 8006	parent: 279	daughters: []	depth: 12	interesting: 68	is_interesting: False	
static_evaluation: 9243	parent: 279	daughters: []	depth: 12	interesting: 54	is_interesting: False	
static_evaluation: -3514	parent: 4297	daughters: []	depth: 10	interesting: 91	is_interesting: False	
static_evaluation: -3997	parent: 4297	daughters: []	depth: 10	interesting: 67	is_interesting: False	
static_evaluation: 6374	parent: 2795	daughters: []	depth: 9	interesting: 27	is_interesting: False	
static_evaluation: -2168	parent: 2795	daughters: [8694, 4565, 2983, 2428]	depth: 9	interesting: 1	is_interesting: False	
static_evaluation: 8694	parent: -2168	daughters: []	depth: 10	interesting: 24	is_interesting: False	
static_evaluation: 4565	parent: -2168	daughters: [1695, 1582, -4274]	depth: 10	interesting: 18	is_interesting: False	
static_evaluation: 1695	parent: 4565	daughters: []	depth: 11	interesting: 94	is_interesting: False	
static_evaluation: 1582	parent: 4565	daughters: [2570, 1120, 8651, 3398, -1343]	depth: 11	interesting: 0	is_interesting: False	
static_evaluation: 2570	parent: 1582	daughters: []	depth: 12	interesting: 34	is_interesting: False	
static_evaluation: 1120	parent: 1582	daughters: [-819, 864, 2143, 274]	depth: 12	interesting: 2	is_interesting: False	
static_evaluation: -819	parent: 1120	daughters: []	depth: 13	interesting: 78	is_interesting: False	
static_evaluation: 864	parent: 1120	daughters: [-537, 7647, 3151]	depth: 13	interesting: 0	is_interesting: False	
static_evaluation: -537	parent: 864	daughters: []	depth: 14	interesting: 52	is_interesting: False	
static_evaluation: 7647	parent: 864	daughters: []	depth: 14	interesting: 94	is_interesting: False	
static_evaluation: 3151	parent: 864	daughters: []	depth: 14	interesting: 47	is_interesting: False	
static_evaluation: 2143	parent: 1120	daughters: [-1844, 4817, 3334]	depth: 13	interesting: 14	is_interesting: False	
static_evaluation: -1844	parent: 2143	daughters: []	depth: 14	interesting: 31	is_interesting: False	
static_evaluation: 4817	parent: 2143	daughters: []	depth: 14	interesting: 50	is_interesting: False	
static_evaluation: 3334	parent: 2143	daughters: []	depth: 14	interesting: 95	is_interesting: False	
static_evaluation: 274	parent: 1120	daughters: []	depth: 13	interesting: 83	is_interesting: False	
static_evaluation: 8651	parent: 1582	daughters: []	depth: 12	interesting: 30	is_interesting: False	
static_evaluation: 3398	parent: 1582	daughters: []	depth: 12	interesting: 41	is_interesting: False	
static_evaluation: -1343	parent: 1582	daughters: []	depth: 12	interesting: 60	is_interesting: False	
static_evaluation: -4274	parent: 4565	daughters: []	depth: 11	interesting: 32	is_interesting: False	
static_evaluation: 2983	parent: -2168	daughters: []	depth: 10	interesting: 53	is_interesting: False	
static_evaluation: 2428	parent: -2168	daughters: []	depth: 10	interesting: 72	is_interesting: False	
static_evaluation: 564	parent: 4589	daughters: [4802, 4833, -190]	depth: 7	interesting: 10	is_interesting: True	
static_evaluation: 4802	parent: 564	daughters: []	depth: 8	interesting: 37	is_interesting: False	
static_evaluation: 4833	parent: 564	daughters: []	depth: 8	interesting: 64	is_interesting: False	
static_evaluation: -190	parent: 564	daughters: []	depth: 8	interesting: 94	is_interesting: False	
static_evaluation: 8169	parent: -4085	daughters: [8354, 337, -8056]	depth: 6	interesting: 3	is_interesting: True	
static_evaluation: 8354	parent: 8169	daughters: [-8262, 2290, 702]	depth: 7	interesting: 18	is_interesting: True	
static_evaluation: -8262	parent: 8354	daughters: []	depth: 8	interesting: 31	is_interesting: False	
static_evaluation: 2290	parent: 8354	daughters: []	depth: 8	interesting: 21	is_interesting: False	
static_evaluation: 702	parent: 8354	daughters: []	depth: 8	interesting: 93	is_interesting: False	
static_evaluation: 337	parent: 8169	daughters: []	depth: 7	interesting: 31	is_interesting: False	
static_evaluation: -8056	parent: 8169	daughters: []	depth: 7	interesting: 33	is_interesting: False	
static_evaluation: 9665	parent: -4085	daughters: []	depth: 6	interesting: 97	is_interesting: False	
static_evaluation: 4356	parent: -4085	daughters: []	depth: 6	interesting: 41	is_interesting: False	
static_evaluation: 9576	parent: 1245	daughters: [-2378, -3690, -8869]	depth: 4	interesting: 37	is_interesting: True	
static_evaluation: -2378	parent: 9576	daughters: [2646, 7521, 9630]	depth: 5	interesting: 59	is_interesting: True	
static_evaluation: 2646	parent: -2378	daughters: []	depth: 6	interesting: 65	is_interesting: False	
static_evaluation: 7521	parent: -2378	daughters: [6502, -6873, 2162, -7276]	depth: 6	interesting: 0	is_interesting: True	
static_evaluation: 6502	parent: 7521	daughters: [-474, 7567, -2763, -6506]	depth: 7	interesting: 17	is_interesting: True	
static_evaluation: -474	parent: 6502	daughters: []	depth: 8	interesting: 75	is_interesting: False	
static_evaluation: 7567	parent: 6502	daughters: []	depth: 8	interesting: 26	is_interesting: False	
static_evaluation: -2763	parent: 6502	daughters: []	depth: 8	interesting: 90	is_interesting: False	
static_evaluation: -6506	parent: 6502	daughters: []	depth: 8	interesting: 36	is_interesting: False	
static_evaluation: -6873	parent: 7521	daughters: []	depth: 7	interesting: 66	is_interesting: False	
static_evaluation: 2162	parent: 7521	daughters: []	depth: 7	interesting: 48	is_interesting: False	
static_evaluation: -7276	parent: 7521	daughters: []	depth: 7	interesting: 39	is_interesting: False	
static_evaluation: 9630	parent: -2378	daughters: [-1177, -3255, -9289]	depth: 6	interesting: 6	is_interesting: True	
static_evaluation: -1177	parent: 9630	daughters: []	depth: 7	interesting: 38	is_interesting: False	
static_evaluation: -3255	parent: 9630	daughters: [3429]	depth: 7	interesting: 14	is_interesting: True	
static_evaluation: 3429	parent: -3255	daughters: []	depth: 8	interesting: 87	is_interesting: False	
static_evaluation: -9289	parent: 9630	daughters: []	depth: 7	interesting: 93	is_interesting: False	
static_evaluation: -3690	parent: 9576	daughters: [3960, 9339, 7454, 3910, 7883, 6928]	depth: 5	interesting: 15	is_interesting: True	
static_evaluation: 3960	parent: -3690	daughters: [1036, 6904, -3659]	depth: 6	interesting: 10	is_interesting: True	
static_evaluation: 1036	parent: 3960	daughters: []	depth: 7	interesting: 77	is_interesting: False	
static_evaluation: 6904	parent: 3960	daughters: []	depth: 7	interesting: 55	is_interesting: False	
static_evaluation: -3659	parent: 3960	daughters: [9533, 6899, 3658]	depth: 7	interesting: 16	is_interesting: True	
static_evaluation: 9533	parent: -3659	daughters: []	depth: 8	interesting: 73	is_interesting: False	
static_evaluation: 6899	parent: -3659	daughters: []	depth: 8	interesting: 72	is_interesting: False	
static_evaluation: 3658	parent: -3659	daughters: []	depth: 8	interesting: 92	is_interesting: False	
static_evaluation: 9339	parent: -3690	daughters: [5872, 8469, -9294]	depth: 6	interesting: 9	is_interesting: True	
static_evaluation: 5872	parent: 9339	daughters: []	depth: 7	interesting: 35	is_interesting: False	
static_evaluation: 8469	parent: 9339	daughters: []	depth: 7	interesting: 81	is_interesting: False	
static_evaluation: -9294	parent: 9339	daughters: []	depth: 7	interesting: 40	is_interesting: False	
static_evaluation: 7454	parent: -3690	daughters: []	depth: 6	interesting: 84	is_interesting: False	
static_evaluation: 3910	parent: -3690	daughters: [-1714, 7852, -3658]	depth: 6	interesting: 10	is_interesting: True	
static_evaluation: -1714	parent: 3910	daughters: [1849, 4669, 5584]	depth: 7	interesting: 16	is_interesting: True	
static_evaluation: 1849	parent: -1714	daughters: []	depth: 8	interesting: 88	is_interesting: False	
static_evaluation: 4669	parent: -1714	daughters: []	depth: 8	interesting: 40	is_interesting: False	
static_evaluation: 5584	parent: -1714	daughters: []	depth: 8	interesting: 62	is_interesting: False	
static_evaluation: 7852	parent: 3910	daughters: []	depth: 7	interesting: 40	is_interesting: False	
static_evaluation: -3658	parent: 3910	daughters: []	depth: 7	interesting: 73	is_interesting: False	
static_evaluation: 7883	parent: -3690	daughters: []	depth: 6	interesting: 75	is_interesting: False	
static_evaluation: 6928	parent: -3690	daughters: []	depth: 6	interesting: 63	is_interesting: False	
